date,district,commodity,price_rp_kg,level,week
2025-12-02,Sumatera Selatan,Cabai Merah Besar + Keriting,73250,1,2025-12-02
2025-12-03,Sumatera Selatan,Cabai Merah Besar + Keriting,75650,1,2025-12-02
2025-12-04,Sumatera Selatan,Cabai Merah Besar + Keriting,75400,1,2025-12-02
2025-12-05,Sumatera Selatan,Cabai Merah Besar + Keriting,78000,1,2025-12-02
2025-12-08,Sumatera Selatan,Cabai Merah Besar + Keriting,78750,1,2025-12-02
2025-12-09,Sumatera Selatan,Cabai Merah Besar + Keriting,79900,1,2025-12-09
2025-12-10,Sumatera Selatan,Cabai Merah Besar + Keriting,80000,1,2025-12-09
2025-12-11,Sumatera Selatan,Cabai Merah Besar + Keriting,79750,1,2025-12-09
2025-12-12,Sumatera Selatan,Cabai Merah Besar + Keriting,81200,1,2025-12-09
2025-12-15,Sumatera Selatan,Cabai Merah Besar + Keriting,82500,1,2025-12-09
2025-12-16,Sumatera Selatan,Cabai Merah Besar + Keriting,81500,1,2025-12-16
2025-12-17,Sumatera Selatan,Cabai Merah Besar + Keriting,82500,1,2025-12-16
2025-12-18,Sumatera Selatan,Cabai Merah Besar + Keriting,77850,1,2025-12-16
2025-12-19,Sumatera Selatan,Cabai Merah Besar + Keriting,78750,1,2025-12-16
2025-12-22,Sumatera Selatan,Cabai Merah Besar + Keriting,64750,1,2025-12-16
2025-12-23,Sumatera Selatan,Cabai Merah Besar + Keriting,65650,1,2025-12-23
2025-12-24,Sumatera Selatan,Cabai Merah Besar + Keriting,64650,1,2025-12-23
2025-12-25,Sumatera Selatan,Cabai Merah Besar + Keriting,64650,1,2025-12-23
2025-12-26,Sumatera Selatan,Cabai Merah Besar + Keriting,64650,1,2025-12-23
2025-12-29,Sumatera Selatan,Cabai Merah Besar + Keriting,56700,1,2025-12-23
2025-12-30,Sumatera Selatan,Cabai Merah Besar + Keriting,58400,1,2025-12-30
2025-12-31,Sumatera Selatan,Cabai Merah Besar + Keriting,55200,1,2025-12-30
2023-01-02,Sumatera Selatan,Cabai Rawit Merah + Hijau,69400,1,2022-12-27
2023-01-03,Sumatera Selatan,Cabai Rawit Merah + Hijau,72800,1,2023-01-03
2023-01-04,Sumatera Selatan,Cabai Rawit Merah + Hijau,68450,1,2023-01-03
2023-01-05,Sumatera Selatan,Cabai Rawit Merah + Hijau,68450,1,2023-01-03
2023-01-06,Sumatera Selatan,Cabai Rawit Merah + Hijau,64350,1,2023-01-03
2023-01-09,Sumatera Selatan,Cabai Rawit Merah + Hijau,66550,1,2023-01-03
2023-01-10,Sumatera Selatan,Cabai Rawit Merah + Hijau,66550,1,2023-01-10
2023-01-11,Sumatera Selatan,Cabai Rawit Merah + Hijau,64350,1,2023-01-10
2023-01-12,Sumatera Selatan,Cabai Rawit Merah + Hijau,64050,1,2023-01-10
2023-01-13,Sumatera Selatan,Cabai Rawit Merah + Hijau,61700,1,2023-01-10
2023-01-16,Sumatera Selatan,Cabai Rawit Merah + Hijau,60300,1,2023-01-10
2023-01-17,Sumatera Selatan,Cabai Rawit Merah + Hijau,58450,1,2023-01-17
2023-01-18,Sumatera Selatan,Cabai Rawit Merah + Hijau,54400,1,2023-01-17
2023-01-19,Sumatera Selatan,Cabai Rawit Merah + Hijau,57500,1,2023-01-17
2023-01-20,Sumatera Selatan,Cabai Rawit Merah + Hijau,57200,1,2023-01-17
2023-01-23,Sumatera Selatan,Cabai Rawit Merah + Hijau,57200,1,2023-01-17
2023-01-24,Sumatera Selatan,Cabai Rawit Merah + Hijau,57500,1,2023-01-24
2023-01-25,Sumatera Selatan,Cabai Rawit Merah + Hijau,58150,1,2023-01-24
2023-01-26,Sumatera Selatan,Cabai Rawit Merah + Hijau,58300,1,2023-01-24
2023-01-27,Sumatera Selatan,Cabai Rawit Merah + Hijau,56900,1,2023-01-24
2023-01-30,Sumatera Selatan,Cabai Rawit Merah + Hijau,55300,1,2023-01-24
2023-01-31,Sumatera Selatan,Cabai Rawit Merah + Hijau,55300,1,2023-01-31
2023-02-01,Sumatera Selatan,Cabai Rawit Merah + Hijau,54950,1,2023-01-31
2023-02-02,Sumatera Selatan,Cabai Rawit Merah + Hijau,54050,1,2023-01-31
2023-02-03,Sumatera Selatan,Cabai Rawit Merah + Hijau,54500,1,2023-01-31
2023-02-06,Sumatera Selatan,Cabai Rawit Merah + Hijau,57200,1,2023-01-31
2023-02-07,Sumatera Selatan,Cabai Rawit Merah + Hijau,57500,1,2023-02-07
2023-02-08,Sumatera Selatan,Cabai Rawit Merah + Hijau,57200,1,2023-02-07
2023-02-09,Sumatera Selatan,Cabai Rawit Merah + Hijau,56250,1,2023-02-07
2023-02-10,Sumatera Selatan,Cabai Rawit Merah + Hijau,57500,1,2023-02-07
2023-02-13,Sumatera Selatan,Cabai Rawit Merah + Hijau,57100,1,2023-02-07
2023-02-14,Sumatera Selatan,Cabai Rawit Merah + Hijau,56800,1,2023-02-14
2023-02-15,Sumatera Selatan,Cabai Rawit Merah + Hijau,56800,1,2023-02-14
2023-02-16,Sumatera Selatan,Cabai Rawit Merah + Hijau,56800,1,2023-02-14
2023-02-17,Sumatera Selatan,Cabai Rawit Merah + Hijau,56500,1,2023-02-14
2023-02-20,Sumatera Selatan,Cabai Rawit Merah + Hijau,58050,1,2023-02-14
2023-02-21,Sumatera Selatan,Cabai Rawit Merah + Hijau,58350,1,2023-02-21
2023-02-22,Sumatera Selatan,Cabai Rawit Merah + Hijau,59300,1,2023-02-21
2023-02-23,Sumatera Selatan,Cabai Rawit Merah + Hijau,56800,1,2023-02-21
2023-02-24,Sumatera Selatan,Cabai Rawit Merah + Hijau,55550,1,2023-02-21
2023-02-27,Sumatera Selatan,Cabai Rawit Merah + Hijau,57400,1,2023-02-21
2023-02-28,Sumatera Selatan,Cabai Rawit Merah + Hijau,57100,1,2023-02-28
2023-03-01,Sumatera Selatan,Cabai Rawit Merah + Hijau,57750,1,2023-02-28
2023-03-02,Sumatera Selatan,Cabai Rawit Merah + Hijau,56800,1,2023-02-28
2023-03-03,Sumatera Selatan,Cabai Rawit Merah + Hijau,56150,1,2023-02-28
2023-03-06,Sumatera Selatan,Cabai Rawit Merah + Hijau,56500,1,2023-02-28
2023-03-07,Sumatera Selatan,Cabai Rawit Merah + Hijau,56500,1,2023-03-07
2023-03-08,Sumatera Selatan,Cabai Rawit Merah + Hijau,56500,1,2023-03-07
2023-03-09,Sumatera Selatan,Cabai Rawit Merah + Hijau,55850,1,2023-03-07
2023-03-10,Sumatera Selatan,Cabai Rawit Merah + Hijau,56500,1,2023-03-07
2023-03-13,Sumatera Selatan,Cabai Rawit Merah + Hijau,58050,1,2023-03-07
2023-03-14,Sumatera Selatan,Cabai Rawit Merah + Hijau,58050,1,2023-03-14
2023-03-15,Sumatera Selatan,Cabai Rawit Merah + Hijau,57400,1,2023-03-14
2023-03-16,Sumatera Selatan,Cabai Rawit Merah + Hijau,57400,1,2023-03-14
2023-03-17,Sumatera Selatan,Cabai Rawit Merah + Hijau,56500,1,2023-03-14
2023-03-20,Sumatera Selatan,Cabai Rawit Merah + Hijau,58350,1,2023-03-14
2023-03-21,Sumatera Selatan,Cabai Rawit Merah + Hijau,58350,1,2023-03-21
2023-03-22,Sumatera Selatan,Cabai Rawit Merah + Hijau,58350,1,2023-03-21
2023-03-23,Sumatera Selatan,Cabai Rawit Merah + Hijau,58350,1,2023-03-21
2023-03-24,Sumatera Selatan,Cabai Rawit Merah + Hijau,56800,1,2023-03-21
2023-03-27,Sumatera Selatan,Cabai Rawit Merah + Hijau,58050,1,2023-03-21
2023-03-28,Sumatera Selatan,Cabai Rawit Merah + Hijau,58350,1,2023-03-28
2023-03-29,Sumatera Selatan,Cabai Rawit Merah + Hijau,54000,1,2023-03-28
2023-03-30,Sumatera Selatan,Cabai Rawit Merah + Hijau,54600,1,2023-03-28
2023-03-31,Sumatera Selatan,Cabai Rawit Merah + Hijau,49300,1,2023-03-28
2023-04-03,Sumatera Selatan,Cabai Rawit Merah + Hijau,46500,1,2023-03-28
2023-04-04,Sumatera Selatan,Cabai Rawit Merah + Hijau,47750,1,2023-04-04
2023-04-05,Sumatera Selatan,Cabai Rawit Merah + Hijau,47450,1,2023-04-04
2023-04-06,Sumatera Selatan,Cabai Rawit Merah + Hijau,47100,1,2023-04-04
2023-04-07,Sumatera Selatan,Cabai Rawit Merah + Hijau,54200,1,2023-04-04
2023-04-10,Sumatera Selatan,Cabai Rawit Merah + Hijau,41800,1,2023-04-04
2023-04-11,Sumatera Selatan,Cabai Rawit Merah + Hijau,42100,1,2023-04-11
2023-04-12,Sumatera Selatan,Cabai Rawit Merah + Hijau,42750,1,2023-04-11
2023-04-13,Sumatera Selatan,Cabai Rawit Merah + Hijau,43350,1,2023-04-11
2023-04-14,Sumatera Selatan,Cabai Rawit Merah + Hijau,42750,1,2023-04-11
2023-04-17,Sumatera Selatan,Cabai Rawit Merah + Hijau,46500,1,2023-04-11
2023-04-18,Sumatera Selatan,Cabai Rawit Merah + Hijau,47100,1,2023-04-18
2023-04-26,Sumatera Selatan,Cabai Rawit Merah + Hijau,45250,1,2023-04-25
2023-04-27,Sumatera Selatan,Cabai Rawit Merah + Hijau,44000,1,2023-04-25
2023-04-28,Sumatera Selatan,Cabai Rawit Merah + Hijau,43350,1,2023-04-25
2023-05-02,Sumatera Selatan,Cabai Rawit Merah + Hijau,39600,1,2023-05-02
2023-05-03,Sumatera Selatan,Cabai Rawit Merah + Hijau,39500,1,2023-05-02
2023-05-04,Sumatera Selatan,Cabai Rawit Merah + Hijau,37350,1,2023-05-02
2023-05-05,Sumatera Selatan,Cabai Rawit Merah + Hijau,38700,1,2023-05-02
2023-05-08,Sumatera Selatan,Cabai Rawit Merah + Hijau,39600,1,2023-05-02
2023-05-09,Sumatera Selatan,Cabai Rawit Merah + Hijau,39600,1,2023-05-09
2023-05-10,Sumatera Selatan,Cabai Rawit Merah + Hijau,38450,1,2023-05-09
2023-05-11,Sumatera Selatan,Cabai Rawit Merah + Hijau,38750,1,2023-05-09
2023-05-12,Sumatera Selatan,Cabai Rawit Merah + Hijau,38250,1,2023-05-09
2023-05-15,Sumatera Selatan,Cabai Rawit Merah + Hijau,37100,1,2023-05-09
2023-05-16,Sumatera Selatan,Cabai Rawit Merah + Hijau,37350,1,2023-05-16
